id,pred_cb
109,0.998354109436121
110,0.9659839036977786
111,0.9681572055304183
112,0.9623826415978406
113,0.007411156279898586
114,0.7732343652515
115,0.7836012629841725
116,0.9393052594076293
117,0.9545131387209054
118,0.8681044866307969
119,0.7877414218677049
120,0.9833531092209722
121,0.9915324746388784
122,0.9897522010244517
123,0.3176711231101123
124,0.9547191165580841
125,0.9201775810938667
126,0.9754823291899166
127,0.8000294072090094
128,0.5955484060388736
129,0.07856087295053722
130,0.9673973656170416
131,0.9535122183265258
132,0.8592575132982738
133,0.846918045258125
134,0.9470644324212647
135,0.9712466778445341
136,0.8899472327308687
137,0.9859284983086716
138,0.9549709557309427
139,0.8852087190488015
140,0.8782366505151753
141,0.4898143989205495
142,0.3093129985987594
143,0.9435095628382799
144,0.745931380898243
145,0.9829239410740567
146,0.9921943090108875
147,0.0007769821462450738
148,0.945405268688774
149,0.9931584868566806
150,0.038268468179912876
151,0.9866421510802149
152,0.9652149928532174
153,0.8732175761102321
154,0.9927340302467629
155,0.9323054226328413
156,0.48365945228627305
157,0.8356761870775599
158,0.9888747891077727
159,0.9794183939033988
160,0.9551207647333652
161,0.8103457793129474
162,0.9952332059708136
163,0.8442590837230121
164,0.5942206595741408
165,0.9349382493672298
166,0.8694303229055935
167,0.9821531720110378
168,0.7439788009847292
169,0.02065808230287603
170,0.9259090654332364
171,0.9155389649940746
172,0.8654495638287495
173,0.9479406822808333
174,0.992729565869463
175,0.8464096928937521
176,0.981557431684373
177,0.9703400432616125
178,0.944971939861202
179,0.9704031744009469
180,0.9994296079347287
181,0.005450237904496023
182,0.9641494735135289
183,0.6002550909653825
184,0.7727535735844815
185,0.9466605813838528
186,0.9502573026006257
187,0.8571825758785085
188,0.9586565339698698
189,0.9281665572372574
190,0.9756041683492155
191,0.9382581998597284
192,0.9220132139265487
193,0.07708785439664201
194,0.00209010098295983
195,0.015873923862133113
196,0.8458886139691805
197,0.9513114725829293
198,0.9981801456942948
199,0.43165687808514835
200,0.9821899166533226
201,0.9610987966745507
202,0.8788128340504144
203,0.8544147265938178
204,0.9922341853968615
205,0.9831891755512524
206,0.994003568742287
207,0.990761492142967
208,0.9902541651843835
209,0.9676470380985054
210,0.17977935138516912
211,0.9935277381333083
212,0.7561134708285768
213,0.004077482293317707
214,0.9868487172199099
215,0.7108210669298793
216,0.9895080653703899
217,0.8911851639950357
218,0.8685705209261578
219,0.9970783495840558
220,0.557714255551505
221,0.995878700216746
222,0.9873676129590157
223,0.8929685455732858
224,0.9883729922053184
225,0.985164862173246
226,0.9896762146812516
227,0.9945163285190156
228,0.9871324627518608
229,0.0010494558884314548
230,0.971466136334179
231,0.9814705803942251
232,0.9641787892446658
233,0.9763179149148924
234,0.9394723870844349
235,0.151742748160849
236,0.918358844806486
237,0.9850725013288538
238,0.9987881059458864
239,0.9699748095132674
240,0.9752067687208722
241,0.8831105053774703
242,0.9546220703562052
243,0.138116932276163
244,0.9689812574874878
245,0.9871760900260135
246,0.858770083539474
247,0.9783285757365391
248,0.9493055745629672
249,0.9825151338351323
250,0.001220909958157022
251,0.9954826347546986
252,0.08903372600818425
253,0.9808676271625274
254,0.9305445708411484
255,0.8451414870197385
256,0.9495164606503171
257,0.9599655812986564
258,0.9897577004003649
259,0.9695052607044627
260,0.0022059599615139856
261,0.986923063923941
262,0.0980388698471111
263,0.907321118661638
264,0.11094017104152394
265,0.9808014748642578
266,0.9465366172466734
267,0.9560464691400492
268,0.6237570934325437
269,0.9746838246905772
270,0.9673337601265539
271,0.013878826092557877
272,0.433092736620266
273,0.8795780275844742
274,0.9455471826921394
275,0.9567106137698164
276,0.9703624157470842
277,0.8718843038662584
278,0.010843388629093285
279,0.0007918581168863383
280,0.19262963829877047
281,0.9957891560326503
282,0.8029757711220237
283,0.028710262163166977
284,0.8520093872595077
285,0.961593885229802
286,0.6264442692330975
287,0.7887950636190459
288,0.015526544414540848
289,0.9977121305494928
290,0.2909389622891576
291,0.9494632127995468
292,0.7566440776647376
293,0.002247879938080005
294,0.6463975224817846
295,0.8337319643666257
296,0.9827564799860186
297,0.99853633824377
298,0.9778844206904546
299,0.9460726376182405
300,0.9641078397903574
301,0.9305512760600705
302,0.08277335885161775
303,0.9738419588851598
304,0.9932424317250674
305,0.003857519837078941
306,0.8560257228297126
307,0.9671524990587373
308,0.9410348959075173
309,0.9857828302433733
310,0.042974699835195834
311,0.8911995281083228
312,0.9680607868793056
313,0.976526135456628
314,0.9073801011625233
315,0.996661246590978
316,0.6561821383259756
317,0.9250241592514802
318,0.008384370015763287
319,0.9739639112974009
320,0.8656791798844957
321,0.9483040214286045
322,0.3785574024963285
323,0.0020503673416941044
324,0.007979126229469303
325,0.9177073521904096
326,0.9420707676780797
327,0.9963583277357769
328,0.9092461225195216
329,0.893104362565636
330,0.984691255196772
331,0.9880470966648676
332,0.9895889885510718
333,0.6875189436657109
334,0.008894512186241535
335,0.0006530796097822218
336,0.950853243127761
337,0.9918657279630648
338,0.8866764350964114
339,0.3722450471022454
340,0.9710642735446269
341,0.9097984471609002
342,0.38670681029497034
343,0.8787093191944373
344,0.9784643461905171
345,0.9961493276546289
346,0.36488002176603146
347,0.9383028825174172
348,0.9635440939383106
349,0.9943682352189692
350,0.9961720143802354
351,0.9231457068856685
352,0.9048988508096727
353,0.99648386319144
354,0.9881051750900738
355,0.7754214004418912
356,0.994517130487439
357,0.9757493096258197
358,0.0009296279675554534
359,0.8398492267545622
360,0.8335367599787608
361,0.5970230491611829
362,0.8147597071906844
363,0.10353518250506746
364,0.9925592209016796
365,0.9338403285772578
366,0.18027429943109577
367,0.9656657349265401
368,0.991902178180567
369,0.9876488220079596
370,0.9095756950948283
371,0.9853030370440509
372,0.9388994584838389
373,0.006420226216944525
374,0.9790394051755131
375,0.9673557125383754
376,0.7506167398871709
377,0.949414357079542
378,0.9859051099702829
379,0.01788836050215082
380,0.8902471623370039
381,0.9454549818309472
382,0.8553624414796521
383,0.9232317308422401
384,0.9531172608395971
385,0.9879255978355413
386,0.7724452732524261
387,0.8327766951048953
388,0.8759001108180247
389,0.981569214632164
390,0.9118738646430165
391,0.9564119876182684
392,0.657665133209357
393,0.9370236925932611
394,0.9608583830340275
395,0.5546415305076059
396,0.8826299051442316
397,0.8526274281687939
398,0.7327361103653123
399,0.9481155772078262
400,0.6633913892948076
401,0.9919619363319446
402,0.9592620782322722
403,0.9950158613414856
404,0.8675565922380819
405,0.9502122169105834
406,0.8875660422902458
407,0.98170777624573
408,0.5463071698356818
409,0.9593483179118536
410,0.988000699309891
411,0.8742349740904911
412,0.9755966689654973
413,0.980668126628801
414,0.9535681408894208
415,0.9846627968394301
416,0.9037430550849861
417,0.0007332292253964429
418,0.9974044135790652
419,0.9671094887586856
420,0.46682679448614833
421,0.9649403279273506
422,0.9950424610341043
423,0.9811074927744535
424,0.9209204544586419
425,0.762179379843496
426,0.9671077161759065
427,0.9397645531410059
428,0.042948097327985636
429,0.9891970572855713
430,0.8734947779110807
431,0.934113748553785
432,0.9995691477982678
433,0.5575304822451171
434,0.5246975241180573
435,0.01536969969760919
436,0.987316451440167
437,0.9818186250472886
438,0.9650577230870786
439,0.8875630061627693
440,0.8160521119771653
441,0.9017589209322121
442,0.9198289959190653
443,0.9847246117839898
444,0.9849743830714218
445,0.8516110942318572
446,0.8754690648559924
447,0.0023685463593671463
448,0.9725974053891004
449,0.7008017359494148
450,0.9328204634302661
451,0.5974515976544654
452,0.8031958021784177
453,0.9432633593347411
454,0.9791684527170993
455,0.973607603300908
456,0.9959100981589201
457,0.9656898996861181
458,0.9962863219173803
459,0.3304442771450882
460,0.9964467723814199
461,0.9945291463081367
462,0.8535673227211735
463,0.9989668441119203
464,0.9830162170532343
465,0.930462043040464
466,0.03351034396582207
467,0.822965663274441
468,0.06810050969245239
469,0.881969281046591
470,0.9886929107842896
471,0.9878452553121595
472,0.9953319378584018
473,0.9506354746581995
474,0.9565972796515324
475,0.0029107212621063694
476,0.9209688739694577
477,0.9487355880063391
478,0.9936321523658661
479,0.8953949108559586
480,0.9430627457463804
481,0.19509857192342744
482,0.9082877578495321
483,0.9994245704071013
484,0.9873676011987886
485,0.9881756833878014
486,0.9595745071188098
487,0.00023373502185852684
488,0.9588184858596212
489,0.009161217252604352
490,0.9868224769439259
491,0.9972116882590295
492,0.19351885884874764
493,0.8898340743033898
494,0.8530501877323936
495,0.6157789606696593
496,0.9855065790721323
497,0.8884123378149699
498,0.9483267485569661
499,0.9937950478589581
500,0.9012946751606729
501,0.9647934410846325
502,0.5301281337409067
503,0.02677197478008234
504,0.9621755234642931
505,0.9881652039709051
506,0.9143932877612192
507,0.9861873131975903
508,0.9648192914214407
509,0.956061869382614
510,0.9880932407715202
511,0.990916638761344
512,0.8936688635713842
513,0.8114842263393176
514,0.017180075728469572
515,0.9407219208518429
516,0.7400032511472532
517,0.5989505323637002
518,0.894202056019726
519,0.9914454184065302
520,0.9612479387180466
521,0.980397649363145
522,0.947981247459658
523,0.001225046005827446
524,0.99170269868317
525,0.9442310715660106
526,0.9930126582209233
527,0.013811684074003485
528,0.9311465342683879
529,0.9561807263488905
530,0.8420825599373077
531,0.972900489306377
532,0.9668076331013408
533,0.966734552067417
534,0.049590414462021705
535,0.9538923522903067
536,0.9918525665692907
537,0.9969537807217941
538,0.9857924603959819
539,0.931935467106461
540,0.003725347276918202
541,0.8016143629296174
542,0.9694102905424518
543,0.9294664809857969
544,0.0014740030211174886
545,0.9800716594004654
546,0.7557673034930698
547,0.9106427245402338
548,0.9871582752578619
549,0.7772433323887169
550,0.9128076411190948
551,0.034418534081653934
552,0.4766769603331392
553,0.9586187307042837
554,0.998761243050278
555,0.9636758960327882
556,0.8329571048290947
557,0.9985774902903396
558,0.8241371652836493
559,0.9981094695662885
560,0.035807979202189366
561,0.9846850212225264
562,0.9281712579574024
563,0.9351177539925039
564,0.8591493354748148
565,0.9662119219093002
566,0.0008935969752567116
567,0.9673363704362772
568,0.9699611130916294
569,0.977209654857625
570,0.8170492274731647
571,0.7679418652918021
572,0.969748943782618
573,0.9959392480375859
574,0.8021329365586618
575,0.9305246339309527
576,0.03458135821823295
577,0.9946417096293444
578,0.9946698079635515
579,0.9115404906189382
580,0.9878560322758033
581,0.9274197329797264
582,0.009004104498024376
583,0.6552746502684492
584,0.9861939760665074
585,0.9592076707057127
586,0.977615308798419
587,0.8677180675821571
588,0.9740936713546723
589,0.854029207156576
590,0.9678866915894837
591,0.9438884141065561
592,0.9903493307230885
593,0.025080092515902156
594,0.01941841725188709
595,0.8925268583063871
596,0.9503558321882054
597,0.984744646377883
598,0.7700747469803302
599,0.9528443273101325
600,0.9892205736224912
601,0.61720633636109
602,0.8731587753044368
603,0.8102829266981777
604,0.8356438547412227
605,0.9335958620129228
606,0.5901673991546053
607,0.9668870119480685
608,0.9080160093707942
609,0.9789207262173799
610,0.9664642779442386
611,0.9674161591997535
612,0.9726196767740715
613,0.9182605122088342
614,0.663572187613767
615,0.812988319447416
616,0.09771492436801546
617,0.8808387595957949
618,0.9865518638402394
619,0.9895386438138724
620,0.9377397800506835
621,0.8571103156797256
622,0.9915460823168164
623,0.9775328033889954
624,0.005647896022832668
625,0.7154837909073948
626,0.9936927699138987
627,0.9766245798845756
628,0.9751444851056899
629,0.9094288122095041
630,0.9604194421209589
631,0.7677163949364426
632,0.5167174239056544
633,0.9711674920928243
634,0.9520469155674958
635,0.8937771189835717
636,0.9089682017730519
637,0.9921007694197866
638,0.9636375208945389
639,0.9918343000951206
640,0.9900518663279758
641,0.9747124844977096
642,0.9257866170013179
643,0.959851032289145
644,0.9127659110136948
645,0.831872865994415
646,0.0843223911802216
647,0.909020147120632
648,0.9755618981961659
649,0.8395841624506513
650,0.9405715774986668
651,0.7718855616143584
652,0.7175495042812114
653,0.9137869407125846
654,0.9943198321312167
655,0.9670560784867365
656,0.9614267832308296
657,0.896846388346587
658,0.8889580270486498
659,0.954903388511591
660,0.815114463165775
661,0.8658575755149583
662,0.7614563759263273
663,0.21953247663383946
664,0.9286457778643875
665,0.9155695167534222
666,0.9571189075232998
667,0.36442860187446485
668,0.19531200272127822
669,0.9804636934637945
670,0.9830823499715868
671,0.9807534741270245
672,0.6041091114549525
673,0.9457889911382671
674,0.907704784089684
675,0.9176551325618176
676,0.43577063534547195
677,0.9993389548864384
678,0.928834895033253
679,0.9903047252545744
680,0.8104511213922302
681,0.9903836097584932
682,0.9749301342270889
683,0.9063120150378021
684,0.9727468946862952
685,0.9561856123662574
686,0.9179076153364083
687,0.9181676123841787
688,0.40991414106195206
689,0.7304878594025436
690,0.9272587352828534
691,0.9187459543267081
692,0.6009303203686815
693,0.9051005852796026
694,0.9282034613896442
695,0.6736874877100288
696,0.9913671815942608
697,0.776533583610287
698,0.8493039811082326
699,0.9828372978800695
700,0.006006359277429925
701,0.9039909252762135
702,0.7278122328053956
703,0.005789956549039192
704,0.9360007898626641
705,0.6281839421632223
706,0.9368094483883906
707,0.9615674706149823
708,0.06388188921153484
709,0.9165157587884547
710,0.965411212794613
711,0.004308786975345027
712,0.0020948199406873426
713,0.9151849399625002
714,0.9651190287798446
715,0.9703363351450026
716,0.08578891198088935
717,0.9962650316753819
718,0.9899477919998266
719,0.03531871790032834
720,0.8900243863186817
721,0.9881135087403891
722,0.9112416663170183
723,0.2766479475209928
724,0.9816286584383974
725,0.99356938002622
726,0.9676235730960487
727,0.9902731041526613
728,0.1114218997121341
729,0.7220545355041866
730,0.008120756691215623
731,0.9484410197845936
732,0.9627039341770629
733,0.8245487385210234
734,0.988986045300205
735,0.007627036557019357
736,0.9964951755591821
737,0.41121839004689026
738,0.08798774696371388
739,0.8242101928615292
740,0.9096559399471633
741,0.8841050278912844
742,0.9829412729690331
743,0.347422153149795
744,0.6073881397025158
745,0.8462737659794428
746,0.9180597624160373
747,0.8064979720182858
748,0.9490856643218423
749,0.7518943243714882
750,0.9624531397027651
751,0.9684542466589028
752,0.9976927832477597
753,0.9925481793425116
754,0.9904353631343046
755,0.9663362635802661
756,0.9740657699663455
757,0.9985563069214615
758,0.004042383726089069
759,0.898700190414987
760,0.9538698361409484
761,0.6326683654662597
762,0.8941727813450115
763,0.9542903554277922
764,0.9904081323401306
765,0.0078088514349944835
766,0.9920676682691154
767,0.9165756954218657
768,0.9982722399704184
769,0.98863161118268
770,0.6846573744864178
771,0.9844961302506093
772,0.9751721477258998
773,0.9688852875853236
774,0.9125256952162658
775,0.042328566298811945
776,0.7631292706071615
777,0.9925395305204866
778,0.9945961033697773
779,0.6928744762044419
780,0.8869134254262792
781,0.8509132059760315
782,0.9862018355224882
783,0.8363688177039604
784,0.9962846390049178
785,0.9641271985154963
786,0.0503731258515186
787,0.8964624050855224
788,0.8479654875726168
789,0.8382213429073367
790,0.30279691558724886
791,0.9893667010841848
792,0.8421093282996499
793,0.7182956983363282
794,0.8364439573964454
795,0.9343413709825502
796,0.9561848016929448
797,0.9873491327243143
798,0.9526695901878166
799,0.976485192516948
800,0.8550964975115886
801,0.9474150104546091
802,0.9157979355464615
803,0.9800934616634515
804,0.8875820801486143
805,0.030323836718992452
806,0.9787235612295168
807,0.8202734939862543
808,0.9954974639086958
809,0.9855634719881182
810,0.7669331801911052
811,0.7463479729249373
812,0.9948118270324776
813,0.9564059340358172
814,0.8082902396055538
815,0.9802773446430736
816,0.003166745067182237
817,0.8509805186118127
818,0.8717977508866352
819,0.08159268305420686
820,0.9783781411600225
821,0.010422140975631778
822,0.9873801186182487
823,0.9556763205528571
824,0.905117125271335
825,0.9264888041467045
826,0.9910915665620817
827,0.6604743676816605
828,0.8713156209655121
829,0.9882034896093049
830,0.6871746819610791
831,0.8233161176451878
832,0.8928659995403543
833,0.6705641742086542
834,0.0010316962817053942
835,0.9912115015141454
836,0.6685670427732328
837,0.31111620643432486
838,0.9967810490729956
839,0.9772778729049831
840,0.9915031644661575
841,0.9830377983778281
842,0.8971535012965799
843,0.6429385457364378
844,0.96078812070075
845,0.9183050455148223
846,0.9796962382426243
847,0.9893309179566516
848,0.29466546221313933
849,0.9313411117329219
850,0.9868588515559636
851,0.9267732080284372
852,0.9566742975655587
853,0.9955180446184346
854,0.9391278583081832
855,0.8240385641814097
856,0.888494711879489
857,0.9897948080449688
858,0.9644027219440198
859,0.9066831242959076
860,0.9424265491963116
861,0.032952552506391626
862,0.9910679899170313
863,0.6987782699438775
864,0.9190154687717063
865,0.9784576846452049
866,0.06242317083428382
867,0.8304599620374113
868,0.011176415946004117
869,0.9873102730893646
870,0.9735032261261661
871,0.9918737035516043
872,0.9874116401058669
873,0.04232632270423415
874,0.9951776793460614
875,0.9562121575830616
876,0.9887934329570439
877,0.9947792062721601
878,0.8082114553549448
879,0.9899016291823625
880,0.9598786948813193
881,0.9726657244362104
882,0.9859228359692238
883,0.8881413119534974
884,0.7146977970028395
885,0.9096173549324922
886,0.885706144605176
887,0.9953857299676725
888,0.9918623356256984
889,0.9911920370119529
890,0.0014780566552756432
891,0.9877289001056313
892,0.7198815280418667
893,0.9784254184840826
894,0.9879495722873707
895,0.9844279964722557
896,0.9879730235780659
897,0.002408069605640563
898,0.9734513762134454
899,0.8841300234406756
900,0.970173153009646
901,0.9281418886242346
902,0.991631838965578
903,0.006230117607305026
904,0.9133899519261548
905,0.6936968032557727
906,0.01846464267988934
907,0.9443799530116922
908,0.3767896429506664
909,0.9523963271252146
910,0.8787414795467834
911,0.9832270602431622
912,0.007707729813353617
913,0.6159386942620625
914,0.9895937130412977
915,0.9940418395829635
916,0.00974909213921723
917,0.9501669523446074
918,0.9856966331952788
919,0.9902827386615183
920,0.013609248218886745
921,0.8274683889124548
922,0.9802698156791543
923,0.023895568202872877
924,0.9905840371126816
925,0.6753258631391726
926,0.9980179476478745
927,0.0902984270882105
928,0.9909473662985415
929,0.9203221949253858
930,0.9868277437890499
931,0.9894279713337922
932,0.9356929391493675
933,0.7545148467742953
934,0.9099469935815777
935,0.8685934781998919
936,0.9006033820175061
937,0.9987311175365665
938,0.9654481756598954
939,0.9448018117467355
940,0.9200946092365323
941,0.9122012273224751
942,0.5788487715795765
943,0.9882254598900645
944,0.9522881846329078
945,0.9862609892149593
946,0.9050917154418926
947,0.8513592467571521
948,0.009594821158748223
949,0.011606000967016335
950,0.9870909636477647
951,0.9342070400476874
952,0.7737776835121001
953,0.8635346131269455
954,0.9689431433460441
955,0.8856711635092573
956,0.34767493039192143
957,0.9825630570196914
958,0.9264398568279807
959,0.9916654623867186
960,0.9423497423651178
961,0.6855896658014765
962,0.8942975137811316
963,0.9713846940019245
964,0.92049124587054
965,0.9857208741453259
966,0.9764097735936591
967,0.09692106656703368
968,0.9962639518832994
969,0.9971718564171868
970,0.9158440465922563
971,0.8996404005815155
972,0.8694408630004578
973,0.7536807769594777
974,0.03166660244197264
975,0.011418614447026326
976,0.9744472957541594
977,0.9911016475711429
978,0.9738753754695221
979,0.010097107370444705
980,0.9297905622296558
981,0.8841971327974671
982,0.03356114612944235
983,0.7196319175193546
984,0.9701566354889612
985,0.9170900765031199
986,0.7562214353850606
987,0.9897254799770857
988,0.9798969149785941
989,0.9665550591062082
990,0.9401053381329847
991,0.999401787912194
992,0.9304267082930401
993,0.9544408290286278
994,0.8671804397227
995,0.0006787573029264515
996,0.0010959723954136731
997,0.0005055547248076928
998,0.9766455752094154
999,0.9184607885854958
1000,0.996034493583737
1001,0.8412591648915201
1002,0.9470316731174848
1003,0.9619968120218514
1004,0.9969831085431833
1005,0.9585505126550262
1006,0.9917046458409474
1007,0.9359582269547688
1008,0.8968200201186027
1009,0.9599171469276653
1010,0.989283707605009
1011,0.9848790771803706
1012,0.010764462378704617
1013,0.9814715903383748
1014,0.9191475637387281
1015,0.9698695222773362
1016,0.9890450273859904
1017,0.9800873336434117
1018,0.8582233608952142
1019,0.9933044660882181
1020,0.9935124098153109
1021,0.9902755213356648
1022,0.9751003541566535
1023,0.8404711630295473
1024,0.9289528222851363
1025,0.9211975441253188
1026,0.025519112110797652
1027,0.9100105530996228
1028,0.9747578992233252
1029,0.0634139144329715
1030,0.6667790525908469
1031,0.18632574299699636
1032,0.8389043481221691
1033,0.6163219305871009
1034,0.9934419245350016
1035,0.9562237697151482
1036,0.7967299884072113
1037,0.9772615433665668
1038,0.9950044073182271
1039,0.9922926802423652
1040,0.6803701421954329
1041,0.9132277398351963
1042,0.9621576966571588
1043,0.9911724197888984
1044,0.013939722483058633
1045,0.9983806344565417
1046,0.9249624113051356
1047,0.04199392778950463
1048,0.9048967816316718
1049,0.799814632127481
1050,0.0009596492177527714
1051,0.9469276199617073
1052,0.9454906969716625
1053,0.8931785686791034
1054,0.6935565284483913
1055,0.9836428490344624
1056,0.9126906690430399
1057,0.9902503100472121
1058,0.040815516044283975
1059,0.004335280678631615
1060,0.9981307309764562
1061,0.7479148766320927
1062,0.13117575809690005
1063,0.0023969086410369944
1064,0.9706641031744908
1065,0.9751544627300309
1066,0.9575913528685528
1067,0.04000372297955637
1068,0.06486714057428127
1069,0.9929374374479739
1070,0.9715854435502235
1071,0.9183380994337069
1072,0.9767723203071648
1073,0.025064398793738996
1074,0.8542839250738871
1075,0.9606445460408987
1076,0.5715251019219539
1077,0.9193640152572372
1078,0.8550280465269962
1079,0.9426459023609018
1080,0.33634950714434014
1081,0.940240852291103
1082,0.7486856424691988
1083,0.9776970294102301
1084,0.9828511982160423
1085,0.9376550260398601
1086,0.9965805647098183
1087,0.9930927159940213
1088,0.9713606491407969
1089,0.9779312288109794
1090,0.9803859387414948
1091,0.977457262958881
1092,0.97047897619366
1093,0.5164049173039723
1094,0.9873292773907782
1095,0.9717210962968423
1096,0.9114051916170932
1097,0.9930611011180462
1098,0.9928050623197516
1099,0.913609158418494
1100,0.8716482555894626
1101,0.02560970811657936
1102,0.9903283018873295
1103,0.9276006582674834
1104,0.9881472947946357
1105,0.9873621969643797
1106,0.9698233473311277
1107,0.9908183570089182
1108,0.845125234553322
1109,0.9583542900056817
1110,0.9695786237329334
1111,0.003372100711964091
1112,0.9274792560897321
1113,0.9616182777817415
1114,0.013550112747248436
1115,0.962703435109683
1116,0.0006886030229028374
1117,0.9541613277552716
1118,0.8933632866820007
1119,0.9887567527694793
1120,0.0007694815314855085
1121,0.4541836576408279
1122,0.6024585447624987
1123,0.9551421427342865
1124,0.9786298095563937
1125,0.998819464489425
1126,0.9799447218430364
1127,0.03130821922033887
1128,0.8028075786815465
1129,0.8709563250779149
1130,0.9729702000682886
1131,0.9996741362432799
1132,0.9624467838896907
1133,0.9605902828498999
1134,0.5159169516737067
1135,0.9967204399276323
1136,0.9843227900953637
1137,0.98257313289733
1138,0.34431907414708335
1139,0.019085593024666912
1140,0.812941382476944
1141,0.9703690976990256
1142,0.9120058829746825
1143,0.9210988580797738
1144,0.9313121682630758
1145,0.8902346617011817
1146,0.9397032470227134
1147,0.9835855057128057
1148,0.9610083086990722
1149,0.9995773324695183
1150,0.9919364553383228
1151,0.924828473088054
1152,0.9872164945305617
1153,0.9756119008396283
1154,0.9660151974679172
1155,0.6114199706906759
1156,0.912116280074138
1157,0.9812635326410122
1158,0.993152464451438
1159,0.8593282851367049
1160,0.9951901552357857
1161,0.9388571418220812
1162,0.6961585606096962
1163,0.8939861871213433
1164,0.9837565112513921
1165,0.969554221944708
1166,0.8178126954704401
1167,0.9921718643982074
1168,0.5784251399993641
1169,0.9171540422691496
1170,0.9094149593028729
1171,0.9872586391621915
1172,0.6768912904570854
1173,0.9782658572309528
1174,0.8808632640100177
1175,0.9871143930492065
1176,0.5896705448847138
1177,0.21149380034013693
1178,0.9849397708918568
1179,0.9960318959823073
1180,0.9319586385908734
1181,0.8048824519596132
1182,0.9524806242556281
1183,0.8046719515066131
1184,0.9267414525487527
1185,0.9807925932754541
1186,0.8636641386016933
1187,0.8434190831786633
1188,0.9173686468783938
1189,0.9236317179876193
1190,0.057516473032233825
1191,0.27195276976701604
1192,0.9451957205240058
1193,0.9903927002787347
1194,0.9923814690275573
1195,0.8936643149108763
1196,0.4724830489836036
1197,0.006493081567236662
1198,0.928365180545714
1199,0.9705847495099642
1200,0.0006521575583215045
1201,0.9944296145590131
1202,0.8293881736329789
1203,0.9872627140850513
1204,0.9589651109342217
1205,0.975196653332144
1206,0.94615348111675
1207,0.8496446675562608
1208,0.9566603862738947
1209,0.3440931723568582
1210,0.9536929238280717
1211,0.9809951716442542
1212,0.9515096927409349
1213,0.9472096009685876
1214,0.9838503252154489
1215,0.20562589908015713
1216,0.023112997955365946
1217,0.9619640558283676
1218,0.5340889699898911
1219,0.9514323056525202
1220,0.8201610907328288
1221,0.7758766847921953
1222,0.9573192775414264
1223,0.9121559624481855
1224,0.6215059650545969
1225,0.7752836379504704
1226,0.992072603319864
1227,0.9981290361096421
1228,0.598824378859813
1229,0.9844627285372954
1230,0.9598253566072368
1231,0.9927121619954532
1232,0.8851593247589522
1233,0.9471206248128589
1234,0.005336448051482748
1235,0.8909422443355675
1236,0.9812591925182005
1237,0.984598101505201
1238,0.7622814150356367
1239,0.003632663486767083
1240,0.9984180073007985
1241,0.894975901644578
1242,0.9964280201598293
1243,0.9808180653626383
1244,0.4981057576601124
1245,0.937565402359651
1246,0.9986691203839223
1247,0.831771257791873
1248,0.9859252648706496
1249,0.7642710297380585
1250,0.900526458592047
1251,0.38050228607206826
1252,0.9880456881547407
1253,0.8493212151364063
1254,0.031617899394844176
1255,0.8704680824742125
